[0.51963204 0.44746453 0.03290345]
[0.51762396 0.45157397 0.03080214]
[0.5013945  0.4651243  0.03348113]
[0.48153055 0.48054013 0.03792928]
[0.48685518 0.46607414 0.04707069]
[0.49784887 0.4391536  0.06299756]
[0.5066382  0.42799407 0.06536772]
[0.5148134  0.42256668 0.06261993]
[0.5181522  0.42458782 0.05725997]
[0.5209637  0.42238525 0.05665099]
[0.526339   0.41781113 0.05584986]
[0.5187659  0.42952362 0.0517105 ]
[0.5169981  0.4366005  0.04640137]
[0.5070312  0.45327482 0.03969403]
[0.5122845  0.4491475  0.03856796]
[0.50325096 0.46104378 0.03570519]
[0.5261786  0.43259618 0.04122525]
[0.56939477 0.38616306 0.04444224]
[0.5928795  0.38028255 0.02683791]
[0.5405626  0.44822508 0.01121232]
[0.5435251  0.44816604 0.00830891]
[0.5890743 0.4019127 0.009013 ]
[0.6464894  0.3421754  0.01133529]
[0.68653923 0.2937789  0.01968192]
[0.6740198  0.28559753 0.04038268]
[0.6780865  0.27413872 0.0477747 ]
[0.6556548  0.27582058 0.06852464]
[0.64825904 0.22862467 0.1231163 ]
[0.6622469  0.15010856 0.18764447]
[0.3758878  0.31606007 0.3080521 ]
[0.25137973 0.47135633 0.27726394]
[0.33624807 0.58868855 0.07506337]
[0.39223593 0.5691465  0.0386176 ]
[0.4381969 0.5294901 0.032313 ]
[0.46461934 0.50230193 0.03307872]
[0.48770323 0.47894937 0.03334732]
[0.50104964 0.48814276 0.01080755]
[0.5036606  0.49273053 0.00360888]
[0.5099547  0.48778138 0.00226391]
[0.5032697  0.49503362 0.00169663]
[0.50554466 0.49281093 0.00164442]
[0.5017903  0.49634454 0.00186517]
[0.5010957  0.49730238 0.00160191]
[0.49945265 0.4993955  0.00115187]
[0.50313973 0.4958346  0.00102564]
[0.49379554 0.505017   0.00118745]
[0.46825135 0.5294165  0.00233211]
[0.391969   0.6031404  0.00489055]
[0.35598356 0.63890016 0.00511628]
[0.4472619  0.5345107  0.01822751]
[0.5014188  0.44168687 0.05689424]
[0.5095554  0.4117138  0.07873072]
[0.51903725 0.3842442  0.09671859]
[0.5353522  0.37574595 0.08890183]
[0.53549933 0.38506842 0.07943229]
[0.53142184 0.38965845 0.07891976]
[0.52949786 0.3952876  0.07521452]
[0.5233075  0.39656118 0.08013128]
[0.5185042  0.4017614  0.07973435]
[0.50044703 0.3858071  0.11374588]
[0.4942844  0.37672305 0.12899259]
[0.49857077 0.38025534 0.12117384]
[0.50740474 0.38407838 0.10851678]
[0.50958097 0.3887357  0.10168328]
[0.51135206 0.39168492 0.09696306]
[0.5064165  0.39298475 0.10059875]
[0.49427414 0.40247333 0.10325257]
[0.49897054 0.3983208  0.10270859]
[0.49822935 0.3853493  0.11642141]
[0.48733944 0.37839213 0.13426845]
[0.48766765 0.38426515 0.1280672 ]
[0.49452046 0.39302835 0.11245115]
[0.49513963 0.40794966 0.09691068]
[0.49537647 0.4218294  0.08279416]
[0.49182647 0.43137616 0.07679731]
[0.47998908 0.440037   0.07997392]
[0.45939538 0.46194392 0.0786607 ]
[0.4484677  0.4701542  0.08137807]
[0.45299032 0.45796388 0.08904575]
[0.46857637 0.4433203  0.08810328]
[0.48785895 0.4359997  0.07614125]
[0.4861513  0.43420807 0.07964066]
[0.50070405 0.4327174  0.06657851]
[0.5169831  0.43271625 0.05030065]
[0.5151744  0.45114392 0.03368174]
[0.4934759  0.47891033 0.02761366]
[0.47394046 0.49815875 0.02790081]
[0.4735424  0.4895355  0.03692212]
[0.47227603 0.47385913 0.05386486]
[0.45067558 0.4813415  0.06798294]
[0.42611265 0.4990768  0.07481053]
[0.38704276 0.5490379  0.06391943]
[0.40086776 0.53646535 0.06266686]
[0.36178383 0.61835897 0.01985726]
[0.35509947 0.63235986 0.01254066]
[0.41952685 0.5539878  0.02648532]
[0.37708896 0.6122346  0.0106765 ]
[0.3312071  0.66148657 0.00730637]
[0.41689909 0.544047   0.03905396]
[0.4255216  0.51227504 0.06220329]
[0.41616806 0.51086986 0.07296204]
[0.3972872  0.5377587  0.06495407]
[0.36888474 0.5849156  0.04619971]
[0.38613218 0.57519865 0.03866917]
[0.40242028 0.5703765  0.02720328]
[0.4312462  0.5624328  0.00632096]
[0.430796   0.56149966 0.00770434]
[0.471057   0.5269172  0.00202581]
[0.53207505 0.4664838  0.00144116]
[0.6288261 0.3686159 0.002558 ]
[0.65734357 0.33786198 0.0047944 ]
[0.66538996 0.32447633 0.01013367]
[0.6574267 0.3303625 0.0122108]
[0.64311033 0.34356934 0.0133204 ]
[0.59345907 0.39403906 0.01250189]
[0.55921966 0.4292747  0.01150565]
[0.57046753 0.41360036 0.01593218]
[0.6416551  0.34232506 0.01601978]
[0.64393747 0.3409307  0.01513187]
[0.61119956 0.37520167 0.0135988 ]
[0.58048165 0.40514296 0.01437535]
[0.5105891  0.4571792  0.03223169]
[0.5213123  0.43612346 0.04256424]
[0.509209   0.4148491  0.07594195]
[0.524607   0.3757991  0.09959394]
[0.57796615 0.33650523 0.08552855]
[0.64625883 0.30546734 0.04827375]
[0.6351915  0.32372883 0.04107972]
[0.56287    0.3838667  0.05326327]
[0.47292763 0.4428068  0.08426558]
[0.39217395 0.49299338 0.11483265]
[0.37534645 0.50719076 0.11746272]
[0.38165236 0.50918704 0.10916055]
[0.39673164 0.49934098 0.10392739]
[0.41357976 0.48943475 0.09698551]
[0.4319068  0.4797621  0.08833104]
[0.44660679 0.4769192  0.076474  ]
[0.45929798 0.47593907 0.06476296]
[0.46326965 0.48244372 0.05428667]
[0.46997464 0.48508427 0.04494105]
[0.4676002  0.49296618 0.03943367]
[0.4626938  0.5021349  0.03517121]
[0.4581496  0.5099903  0.03186002]
[0.45613083 0.5139649  0.02990419]
[0.44087738 0.52746993 0.03165266]
[0.42727894 0.5397131  0.033008  ]
[0.4128425  0.55253756 0.03461996]
[0.40407604 0.55943805 0.03648593]
[0.4786188  0.47430757 0.04707361]
[0.5338305  0.42590848 0.04026097]
[0.54669845 0.41348314 0.03981834]
[0.5600405  0.40025204 0.03970753]
[0.56704223 0.39261276 0.04034508]
[0.564233   0.39451692 0.04125008]
[0.56553274 0.3923773  0.04209002]
[0.5556012  0.40342668 0.04097213]
[0.5499026  0.410661   0.03943641]
[0.53995746 0.42392096 0.03612153]
[0.5352537  0.43105257 0.03369375]
[0.5316131  0.43703744 0.03134946]
[0.5271168  0.44244033 0.03044285]
[0.52039826 0.45375746 0.02584425]
[0.5233375  0.4497983  0.02686425]
[0.52433425 0.4477014  0.02796434]
[0.5196808  0.44854903 0.03177013]
[0.5194667  0.44890034 0.03163299]
[0.5093471  0.45075545 0.03989746]
[0.50606763 0.44898775 0.04494468]
[0.49599078 0.446601   0.0574082 ]
[0.4937547  0.45087492 0.05537039]
[0.49966905 0.45067996 0.04965099]
[0.49638444 0.45705926 0.04655628]
[0.4658341  0.49785    0.03631594]
[0.40716755 0.57083225 0.02200019]
[0.36689544 0.6179731  0.0151315 ]
[0.39574274 0.5883815  0.01587568]
[0.39692464 0.5865696  0.01650572]
[0.39534995 0.5910922  0.01355781]
[0.39565444 0.5958437  0.00850195]
[0.40756586 0.5877967  0.00463742]
[0.4253996  0.57056284 0.00403761]
[0.4216764  0.5704661  0.00785749]
[0.440983   0.5534279  0.00558912]
[0.47097865 0.52536654 0.00365482]
[0.47089896 0.52528065 0.00382035]
[0.4421525  0.55258894 0.00525856]
[0.40995198 0.58461624 0.00543172]
[0.39421055 0.5999207  0.00586872]
[0.41314712 0.5750132  0.0118397 ]
[0.5107387  0.44334617 0.04591518]
[0.52670336 0.4174963  0.05580033]
[0.55432796 0.37091205 0.07476002]
[0.5550286  0.37565967 0.06931175]
[0.5422956 0.4029092 0.0547952]
[0.53272367 0.4173233  0.04995308]
[0.5286047  0.42400354 0.04739175]
[0.5271709  0.43198955 0.04083967]
[0.5190254  0.43837813 0.04259652]
[0.5176168  0.44009575 0.04228738]
[0.5209535  0.43204793 0.04699863]
[0.52832186 0.40210974 0.06956847]
[0.5290365  0.41205925 0.05890428]
[0.45795718 0.5100532  0.03198958]
[0.4286704  0.55425847 0.01707106]
[0.44386297 0.5536147  0.00252239]
[5.0234336e-01 4.9741408e-01 2.4255541e-04]
[5.5386770e-01 4.4571036e-01 4.2192425e-04]
[0.5881586  0.40952545 0.00231592]
[0.58939767 0.37192702 0.03867527]
[0.54542494 0.36215413 0.09242097]
[0.47795781 0.3587346  0.1633076 ]
[0.4445331  0.38458368 0.17088321]
[0.38217893 0.48946598 0.1283551 ]
[0.38945585 0.5165655  0.09397861]
[0.42083722 0.48671585 0.09244691]
[0.46620825 0.40747762 0.12631413]
[0.47851828 0.28461716 0.23686452]
[0.38379747 0.22202222 0.39418027]
[0.4254595 0.3102128 0.2643278]
[0.46914482 0.39203227 0.13882291]
[0.5409546  0.37807092 0.0809744 ]
[0.59959686 0.34991658 0.05048647]
[0.5544531  0.4263486  0.01919832]
[0.54933953 0.44587025 0.0047902 ]
[0.53649944 0.46148866 0.00201193]
[0.47402295 0.52515614 0.00082089]
[3.9753708e-01 6.0210174e-01 3.6115490e-04]
[3.9071766e-01 6.0890901e-01 3.7337563e-04]
[0.4289385  0.56797975 0.0030817 ]
[0.4176481  0.57990396 0.00244798]
[0.4183042  0.57883257 0.00286326]
[0.4108904  0.58653146 0.00257817]
[0.39675903 0.6018226  0.00141838]
[0.42730266 0.571648   0.00104939]
[0.48399267 0.51539916 0.0006082 ]
[0.51373136 0.48445323 0.00181543]
[0.43403715 0.5633413  0.00262155]
[1.5990989e-01 8.4000891e-01 8.1205835e-05]
[2.3076567e-01 7.6909202e-01 1.4225666e-04]
[4.2565763e-01 5.7422447e-01 1.1793764e-04]
[1.6144672e-01 8.3855319e-01 6.0484510e-08]
[9.948953e-01 5.104464e-03 2.933154e-07]
[9.991774e-01 8.225238e-04 2.136937e-08]
[9.2950726e-01 7.0491493e-02 1.1775883e-06]
[6.8302397e-03 9.9316967e-01 1.0933166e-07]
[7.011391e-02 9.298763e-01 9.700859e-06]
[9.690610e-01 3.001975e-02 9.191932e-04]
[2.7070398e-02 9.7292966e-01 7.4858484e-09]
[9.8279113e-01 1.7206708e-02 2.1617268e-06]
[9.9942422e-01 5.7546573e-04 3.6076980e-07]
[4.568111e-01 5.431889e-01 6.341684e-09]
[8.0799488e-03 9.9191999e-01 2.8425495e-08]
[1.6643478e-03 9.9833554e-01 8.9629630e-08]
[2.8755465e-03 9.9712437e-01 1.0112018e-07]
[8.8661015e-03 9.9113327e-01 5.5582103e-07]
[0.8495698  0.00088925 0.14954098]
[9.9946493e-01 2.4536296e-04 2.8976516e-04]
[9.9846929e-01 1.5306459e-03 1.1651347e-09]
[9.6187127e-01 3.8128644e-02 7.8634393e-08]
[1.9458894e-02 9.8033488e-01 2.0621344e-04]
[0.00669858 0.98638576 0.00691577]
[0.16191073 0.6994617  0.13862753]
[0.4465413  0.43725258 0.11620615]
[0.40537393 0.48204395 0.11258212]
[0.41721952 0.5278162  0.05496426]
[0.47213602 0.44534013 0.08252386]
[0.43012938 0.4573266  0.11254396]
[0.39110437 0.48763627 0.12125933]
[0.38303617 0.47287604 0.14408782]
[0.39107874 0.43225598 0.17666528]
[0.4191995  0.34276164 0.23803881]
[0.40503356 0.35597467 0.23899181]
[0.39193183 0.35454097 0.25352725]
[0.38528547 0.3482446  0.26646987]
[0.3770057  0.35588965 0.26710466]
[0.37552264 0.35832962 0.2661477 ]
[0.3786713  0.35596275 0.2653659 ]
[0.41879773 0.32282096 0.2583813 ]
[0.44539118 0.30369174 0.25091702]
[0.466903  0.3051706 0.2279264]
[0.4653825  0.326723   0.20789447]
[0.44410768 0.37271377 0.18317853]
[0.43563887 0.3890051  0.17535606]
[0.41874093 0.41172895 0.1695301 ]
[0.42612755 0.41313794 0.16073453]
[0.44424033 0.40981442 0.1459453 ]
[0.44095138 0.4273833  0.13166529]
[0.46137112 0.4187165  0.11991241]
[0.48487467 0.3957745  0.1193509 ]
[0.49595103 0.38301182 0.12103712]
[0.5055872  0.35464144 0.13977134]
[0.50198996 0.32866517 0.16934489]
[0.49168706 0.32726622 0.18104668]
[0.47934717 0.337566   0.18308687]
[0.45013192 0.38416347 0.16570455]
[0.4266136 0.432733  0.1406534]
[0.42126814 0.4542815  0.12445034]
[0.42210174 0.4525395  0.12535872]
[0.4187938  0.46596813 0.11523806]
[0.43136516 0.41097492 0.15765995]
[0.43770373 0.37958303 0.18271324]
[0.4366821 0.3768212 0.1864967]
[0.44251448 0.3186004  0.23888513]
[0.43635067 0.32026923 0.2433801 ]
[0.42860433 0.3364019  0.2349938 ]
[0.42112762 0.34699196 0.2318804 ]
[0.41424367 0.36021283 0.22554348]
[0.40631762 0.39503074 0.19865155]
[0.38764334 0.4409823  0.17137438]
[0.35791534 0.45094463 0.19114003]
[0.34062603 0.4068591  0.25251484]
[0.30164856 0.34330603 0.35504544]
[0.30993658 0.32786286 0.36220056]
[0.33307326 0.38536566 0.28156108]
[0.34453648 0.4186761  0.23678742]
[0.35302138 0.43869346 0.20828511]
[0.36495805 0.45320377 0.18183808]
[0.38144997 0.46830794 0.1502421 ]
[0.40080684 0.47024214 0.12895101]
[0.42916256 0.4518363  0.11900112]
[0.4784235  0.4099704  0.11160605]
[0.52433336 0.37545246 0.10021417]
[0.5608781  0.35580185 0.08332007]
[0.598334  0.3467424 0.0549236]
[0.596602   0.3457842  0.05761377]
[0.60977894 0.3416942  0.04852683]
[0.6177651  0.34038898 0.04184591]
[0.62176    0.34064227 0.03759774]
[0.62605417 0.33967638 0.03426947]
[0.6314586  0.33371168 0.03482975]
[0.6327352  0.33840334 0.02886153]
[0.64140034 0.32082942 0.03777028]
[0.6458358  0.31219608 0.0419681 ]
[0.6400184  0.29871437 0.06126725]
[0.6256346 0.2940138 0.0803515]
[0.6173935  0.29340833 0.08919825]
[0.61271536 0.29669046 0.09059419]
[0.59725946 0.31150207 0.09123845]
[0.5693744  0.328941   0.10168464]
[0.58647174 0.3224912  0.09103706]
[0.57843834 0.32403153 0.09753015]
[0.56138825 0.32362217 0.11498957]
[0.5275166  0.3229755  0.14950794]
[0.48015937 0.31548038 0.20436025]
[0.39123926 0.30612987 0.30263087]
[0.35336885 0.2817247  0.36490652]
[0.35120353 0.24891083 0.39988565]
[0.35650983 0.2175086  0.42598158]
[0.3586723  0.20457767 0.43675002]
[0.35953057 0.2045819  0.43588752]
[0.36173806 0.2053307  0.43293118]
[0.36777997 0.20692231 0.42529774]
[0.37093395 0.20994565 0.41912037]
[0.38419822 0.21813919 0.39766258]
[0.39684564 0.227438   0.3757164 ]
[0.40028122 0.23616321 0.36355555]
[0.43157244 0.2586896  0.30973804]
[0.45149562 0.27293873 0.2755657 ]
[0.45875606 0.27336904 0.26787487]
[0.45813012 0.26539493 0.27647495]
[0.48710218 0.27430573 0.23859201]
[0.51800436 0.28178978 0.20020589]
[0.5237171  0.28568482 0.1905981 ]
[0.5217945  0.30071262 0.17749287]
[0.50927466 0.32125372 0.16947165]
[0.50698984 0.34087354 0.15213656]
[0.5074451  0.3400424  0.15251252]
[0.50158703 0.34424686 0.15416609]
[0.5104251  0.3425538  0.14702107]
[0.527996   0.32167307 0.15033096]
[0.5423471  0.31340274 0.14425018]
[0.5611355  0.29268578 0.1461788 ]
[0.57133013 0.28033155 0.14833832]
[0.5720488  0.27642494 0.15152632]
[0.574461   0.27011296 0.15542601]
[0.56736535 0.27551916 0.15711549]
[0.57276934 0.26343846 0.16379213]
[0.56755555 0.26283488 0.16960965]
[0.56824    0.25305945 0.17870057]
[0.56685865 0.24477716 0.18836418]
[0.5566935  0.24664684 0.19665965]
[0.5370908  0.2582661  0.20464312]
[0.49407443 0.30443904 0.20148654]
[0.4363313  0.36906186 0.1946068 ]
[0.40150508 0.416283   0.18221195]
[0.38097563 0.44643775 0.17258668]
[0.36781117 0.46221668 0.16997208]
[0.39300323 0.44994617 0.15705061]
[0.39389476 0.4583369  0.14776844]
[0.38874716 0.4730157  0.13823715]
[0.39980376 0.47043163 0.1297646 ]
[0.42197165 0.4447674  0.13326095]
[0.4441188  0.39527914 0.16060208]
[0.45704636 0.33358216 0.20937143]
[0.46657562 0.29343802 0.23998639]
[0.4890436  0.2759332  0.23502316]
[0.5363074  0.2675381  0.19615456]
[0.52742934 0.2585973  0.21397334]
[0.57289463 0.26646826 0.1606371 ]
[0.62628126 0.24116965 0.13254905]
[0.6582229  0.22307906 0.11869806]
[0.6109917  0.2773044  0.11170387]
[0.57903826 0.31951892 0.10144278]
[0.55313295 0.36234787 0.08451924]
[0.579907   0.35452282 0.06557006]
[0.610567  0.3327811 0.0566519]
[0.6092276  0.32677096 0.06400137]
[0.5584521  0.35381994 0.08772787]
[0.49047834 0.38173836 0.12778333]
[0.44838217 0.38222316 0.1693947 ]
[0.2616135  0.59683406 0.14155246]
[0.20105378 0.6976988  0.10124747]
[0.25523147 0.66359776 0.08117077]
[0.31281537 0.641995   0.04518961]
[0.43370497 0.5460306  0.02026449]
[0.48641002 0.5014083  0.01218168]
[0.48686898 0.5005168  0.01261426]
[0.4724882  0.51072884 0.01678296]
[0.47003716 0.50646096 0.02350185]
[0.44634885 0.48802987 0.06562126]
[0.43266174 0.46266526 0.10467299]
[0.39145097 0.4668     0.141749  ]
[0.36820936 0.47452545 0.15726514]
[0.3603301  0.47679487 0.16287507]
[0.36540753 0.48541635 0.14917608]
[0.38645566 0.48344806 0.13009633]
[0.39659894 0.4764335  0.1269676 ]
[0.40919873 0.44222227 0.148579  ]
[0.40074238 0.42924914 0.17000851]
[0.40286407 0.42184508 0.17529087]
[0.40683398 0.4157843  0.17738166]
[0.40872934 0.41194212 0.17932858]
[0.40818146 0.4078263  0.18399228]
[0.40742868 0.40476003 0.1878113 ]
[0.40283087 0.40330905 0.1938601 ]
[0.3891796 0.413326  0.1974944]
[0.38954505 0.41220212 0.1982529 ]
[0.3781423  0.43379766 0.18806013]
[0.35185844 0.4616067  0.18653487]
[0.34866744 0.4317744  0.21955812]
[0.36539087 0.3829206  0.2516885 ]
[0.3996525  0.3960138  0.20433372]
[0.42286938 0.39376348 0.18336709]
[0.4745742  0.3810003  0.14442548]
[0.52856    0.35383818 0.1176018 ]
[0.555008   0.33313105 0.11186099]
[0.55799425 0.3247625  0.11724321]
[0.5375371  0.34570533 0.11675753]
[0.49230325 0.38327128 0.12442552]
[0.4598011  0.41442803 0.12577079]
[0.42809469 0.44379225 0.12811305]
[0.4042089  0.47403935 0.12175174]
[0.38804868 0.5028485  0.10910279]
[0.38142097 0.5242556  0.09432345]
[0.37644947 0.5389937  0.08455674]
[0.37549058 0.544168   0.08034132]
[0.34897894 0.5554696  0.0955515 ]
[0.34283733 0.5551772  0.10198542]
[0.3505147  0.5377217  0.11176365]
[0.3527433  0.5230641  0.12419259]
[0.35302293 0.5077878  0.1391892 ]
[0.352902   0.47680452 0.17029347]
[0.3547317  0.43902436 0.20624389]
[0.37143627 0.40732783 0.22123592]
[0.3617217  0.40145224 0.2368261 ]
[0.34820482 0.391705   0.26009017]
[0.331346   0.37247002 0.29618403]
[0.31405306 0.35173768 0.33420923]
[0.30293128 0.33136344 0.36570522]
[0.31543908 0.33605576 0.3485052 ]
[0.31933945 0.3602716  0.32038894]
[0.31855097 0.36106142 0.32038766]
[0.31529975 0.35175872 0.3329416 ]
[0.31580526 0.3471158  0.337079  ]
[0.32070073 0.35409215 0.3252071 ]
[0.32888412 0.38082904 0.29028684]
[0.33474272 0.39504334 0.27021387]
[0.34621838 0.40906772 0.24471387]
[0.36005557 0.41789588 0.22204858]
[0.37993446 0.4231159  0.19694956]
[0.39179376 0.42281494 0.18539132]
[0.40364987 0.4218857  0.1744644 ]
[0.4109837  0.42169118 0.16732512]
[0.419075   0.42067793 0.16024706]
[0.42657447 0.41937053 0.15405506]
[0.4336946  0.41796398 0.14834143]
[0.4422908  0.41523966 0.1424695 ]
[0.44949177 0.41412756 0.13638061]
[0.45279643 0.41718674 0.1300168 ]
[0.45510942 0.42218906 0.12270144]
[0.45777905 0.425411   0.11680999]
[0.47239223 0.4140912  0.11351661]
[0.4848685  0.40307757 0.11205391]
[0.50631326 0.38335013 0.11033668]
[0.5121469  0.37770241 0.11015068]
[0.5187677  0.37279034 0.10844199]
[0.51993126 0.3734845  0.10658422]
[0.5149026  0.3798631  0.10523424]
[0.5059115  0.38918567 0.10490275]
[0.49259898 0.40065375 0.1067473 ]
[0.4973718  0.40013266 0.10249551]
[0.47409976 0.42449036 0.10140987]
[0.42378113 0.4724706  0.10374819]
[0.37184185 0.52141124 0.10674698]
[0.42863774 0.45524976 0.11611254]
[0.4532367  0.44518173 0.1015816 ]
[0.45830607 0.44695675 0.09473717]
[0.44455275 0.46512038 0.09032683]
[0.43457147 0.46675757 0.09867099]
[0.4265786  0.46656904 0.10685235]
[0.4281253  0.44284722 0.12902753]
[0.42399564 0.4298258  0.14617854]
[0.4051807  0.44484237 0.14997697]
[0.3788499 0.467711  0.1534391]
[0.3486933  0.48542774 0.16587889]
[0.2981738  0.48717132 0.21465488]
[0.2762086  0.50091773 0.22287364]
[0.28635317 0.5166532  0.19699362]
[0.32009095 0.5370699  0.14283916]
[0.33834833 0.54875773 0.11289395]
[0.37215218 0.53386563 0.09398217]
[0.3935484  0.5056031  0.10084859]
[0.3892119  0.48227474 0.12851329]
[0.41372585 0.42127395 0.16500023]
[0.38872743 0.40856972 0.20270284]
[0.39015478 0.40108424 0.20876102]
[0.3943137  0.40207893 0.20360743]
[0.39757243 0.40465695 0.1977706 ]
[0.39889953 0.40224844 0.19885206]
[0.41265088 0.39350045 0.19384867]
[0.430431   0.3880024  0.18156663]
[0.4264765  0.39848077 0.17504267]
[0.4187469  0.4059655  0.17528763]
[0.41894317 0.39903778 0.18201901]
[0.41116592 0.3898182  0.19901584]
[0.38825095 0.37346256 0.2382865 ]
[0.38038206 0.35992175 0.25969625]
[0.37754887 0.3579607  0.2644905 ]
[0.37923175 0.36328065 0.2574875 ]
[0.38424188 0.3691633  0.24659485]
[0.38823035 0.3754458  0.23632383]
[0.3804662  0.38483667 0.23469716]
[0.3511086  0.396747   0.25214446]
[0.3300455  0.40243918 0.26751533]
[0.35959944 0.39736375 0.24303684]
[0.41558203 0.3949167  0.18950127]
[0.44743767 0.39569858 0.1568638 ]
[0.45254463 0.40478846 0.14266692]
[0.45139232 0.42938107 0.11922657]
[0.44405252 0.45283657 0.10311094]
[0.39506313 0.48674855 0.11818839]
[0.41651487 0.531021   0.0524641 ]
[0.39912507 0.56605786 0.03481715]
[0.39621755 0.5573744  0.04640802]
[0.3979012  0.45704362 0.14505519]
[0.34956625 0.40456617 0.24586761]
[0.31748837 0.3418758  0.34063584]
[0.3917458  0.42540672 0.18284741]
[0.4995467  0.45593926 0.04451411]
[0.48493016 0.50476795 0.01030185]
[0.46909907 0.52669245 0.00420849]
[2.9698488e-01 7.0259023e-01 4.2501115e-04]
[3.514304e-01 6.479804e-01 5.891901e-04]
[0.43548036 0.5634621  0.00105752]
[0.54377747 0.45375416 0.0024683 ]
[0.60843515 0.3797635  0.01180133]
[0.5559889  0.4281465  0.01586463]
[0.48782405 0.4787611  0.03341483]
[0.46797702 0.48429593 0.04772705]
[0.47948492 0.4609438  0.05957125]
[0.56418073 0.3823207  0.05349861]
[0.5978956  0.31895992 0.08314443]
[0.63764405 0.28860417 0.07375179]
[0.6142584  0.3109344  0.07480716]
[0.60394675 0.3294448  0.06660844]
[0.6410296  0.32004932 0.03892113]
[0.63945293 0.33260167 0.02794544]
[0.63987607 0.34073192 0.01939205]
[0.63469714 0.35139865 0.01390418]
[0.6242279  0.36598012 0.00979193]
[0.6087155  0.38538265 0.00590186]
[0.5823016  0.4124941  0.00520422]
[0.564167  0.4281797 0.0076533]
[0.46679705 0.5245738  0.00862907]
[0.5614164  0.42096856 0.01761507]
[0.5902686  0.38611913 0.02361223]
[0.63512504 0.33723065 0.02764435]
[0.63805115 0.32170346 0.04024535]
[0.5720339 0.376789  0.0511771]
[0.5016032  0.44846636 0.04993042]
[0.410797   0.53107923 0.05812377]
[0.37366048 0.5588545  0.06748504]
[0.43548644 0.49503544 0.06947816]
[0.48279518 0.42847812 0.08872665]
[0.50332    0.3714473  0.12523268]
[0.4884376  0.34584996 0.16571249]
[0.42329004 0.41690087 0.1598091 ]
[0.41174662 0.44583246 0.14242093]
[0.4176834  0.46499574 0.1173209 ]
[0.43247023 0.46910638 0.09842335]
[0.43323278 0.47234967 0.0944176 ]
[0.43069646 0.4765648  0.09273878]
[0.42437816 0.48128396 0.09433796]
[0.41890115 0.4601409  0.12095792]
[0.4225014  0.44009387 0.1374048 ]
[0.43718728 0.38574412 0.17706853]
[0.44274458 0.35450518 0.20275022]
[0.43840238 0.3587446  0.20285305]
[0.42898247 0.3693184  0.20169918]
[0.41929206 0.3790796  0.20162827]
[0.41557625 0.36698583 0.21743791]
[0.41098028 0.37297043 0.21604933]
[0.38879707 0.42227307 0.18892984]
[0.35891348 0.4511871  0.18989944]
[0.3506557  0.42781344 0.22153084]
[0.34685326 0.39732036 0.2558264 ]
[0.32620293 0.35722217 0.3165749 ]
[0.32451367 0.3364893  0.33899698]
[0.32541347 0.3519045  0.32268205]
[0.34903365 0.45002258 0.2009438 ]
[0.3583859  0.5319263  0.10968778]
[0.36703926 0.56889856 0.06406222]
[0.43981925 0.50786567 0.05231512]
